Date,User,Tweet
2018-03-28 22:04:16+00:00,JoeToplyn,Today Facebook promised to “put people more in control of their privacy.” So now users can easily choose where their private data goes: to the Russians or to the Chinese.
2018-03-28 04:49:08+00:00,JoeToplyn,"A man was arrested for mailing suspicious packages to DC area buildings including the White House. As before, the White House package was handled by Stormy Daniels."
2018-03-27 00:04:32+00:00,JoeToplyn,"This weekend, pieces of an out-of-control Chinese space lab may fall out of the sky and hit the United States. Trump is right! These Chinese imports are killing us!"
2018-03-25 00:24:07+00:00,JoeToplyn,Today Facebook was hit with a class-action lawsuit for failing to protect user data. The class-action lawsuit accuses Facebook of having no class and taking no action.
2018-03-24 00:03:16+00:00,JoeToplyn,Today President Trump signed a $1.3 trillion spending bill. And that was just for payments to his mistresses.
2018-03-22 21:28:05+00:00,JoeToplyn,"A Saudi crown prince apparently said that Jared Kushner was ""in his pocket."" That’s shocking. Who knew those robes had pockets?"
2018-03-22 00:52:03+00:00,JoeToplyn,Today Mark Zuckerberg promised to help Facebook users protect their personal data. He said now users can either click on “Share my data” or “Don’t not share my data.”
2018-03-20 22:08:09+00:00,JoeToplyn,"The FDA might restrict menthol-flavored cigarettes, which appeal to young people. The problem is, maybe then the kids would switch to that Cool Ranch cocaine."
2018-03-19 23:31:29+00:00,JoeToplyn,Today President Trump banned the use of a cryptocurrency issued by Venezuela. He said the U.S. has no place for sketchy financial transactions that aren’t his.
2018-03-17 02:34:43+00:00,JoeToplyn,"A Swiss student invented a machine that folds paper airplanes. Even better, now he has a use for all his rejected prom invitations."
2018-03-15 22:02:04+00:00,JoeToplyn,Today a judge agreed to let five more accusers of Bill Cosby testify at his retrial. Cosby’s lawyers were angry and Cosby hit the roofie.
2018-03-14 13:46:26+00:00,JoeToplyn,"It’s March 14, Pi Day. But this is weird: today Pi is only 3 because President Trump fired 1, 4, 1, 5, 9, 2, 6, 5, 3..."
2018-03-13 22:19:47+00:00,JoeToplyn,"Looks like Gina Haspel will be the first female director of the CIA. Even better, she got to be a female director without having to meet Harvey Weinstein."
2018-03-12 21:29:06+00:00,JoeToplyn,A NH judge ruled that a woman who won a $560 million Powerball jackpot can stay anonymous. So court records refer to her as “Jane Rolling-in-Doe.”
2018-03-10 22:23:41+00:00,JoeToplyn,"Costco is selling a doomsday meal kit in case of natural disasters. It features 36,000 servings of food, which is twice as many as their regular-size meal kit."
2018-03-09 22:52:04+00:00,JoeToplyn,"Thousands of cheerleaders at a competition may have been exposed to the mumps. Apparently they may have been infected when they shouted, “Give me an M, give me a U, give me an M...”"
2018-03-09 01:04:14+00:00,JoeToplyn,"In D.C. the Interior Department is spending $139,000 to fix three sets of double doors. That’s weird. Usually when you hear “unhinged” it’s about the White House."
2018-03-07 22:47:42+00:00,JoeToplyn,The Arctic just finished its warmest winter on record. It’s so warm that President Trump wants to open up the Arctic to drilling for iced tea.
2018-03-06 23:05:11+00:00,JoeToplyn,"Russ Solomon, the founder of Tower Records, passed away. Funeral services will be in the Spoken Word section under “S.”"
2018-03-06 03:08:14+00:00,JoeToplyn,Saudi Arabia hosted its first-ever footrace for women. It was cool. The finish line was in a sports stadium and the starting line was in the thirteen century.
2018-03-04 01:26:18+00:00,JoeToplyn,Up for Best Picture at the Academy Awards is “Get Out.” It’s about a young man who gradually realizes he’s in the Trump administration.
2018-03-02 17:15:08+00:00,JoeToplyn,A massive nor'easter is forcing hundreds of flights to be canceled. Good news for President Trump. It’ll be harder for officials in his administration to escape.
2018-03-02 02:46:35+00:00,JoeToplyn,A major storm is about to hit the East Coast. Experts predict the wind gusts will be so strong that Melania might actually grab President Trump’s hand.
2018-03-01 01:44:23+00:00,JoeToplyn,A Polish company is selling a pair of socks that look like Adolf Hitler. Even worse is a pair of shoes they call “Heil heels.”
2018-02-28 02:42:13+00:00,JoeToplyn,A Pennsylvania man with red sauce on his face was charged with stealing meatballs. He’s being defended by the law firm of Chef and Boyardee.
2018-02-27 01:11:22+00:00,JoeToplyn,"A new study says that one in seven teens are sending sexts, which explains their favorite photo-sharing website, Pimpterest."
2018-02-24 21:44:23+00:00,JoeToplyn,More Winter Olympics news: the U.S. men’s curling team won gold medals. But it took forever because the men kept knocking each other off the podium.
2018-02-23 23:17:14+00:00,JoeToplyn,"At the Winter Olympics, a second Russian athlete failed a doping test. On the plus side, now the Russians are leading the medal count in pairs urination."
2018-02-22 22:56:21+00:00,JoeToplyn,"Climate scientists are discussing whether to add a new category of storm, Category 6. But the storms named after men say they’re really Category 7-and-a-half."
2018-02-21 22:43:29+00:00,JoeToplyn,An executive is leaving Ford Motor Company after reports of “inappropriate behavior.” Apparently he was so handsy his nickname was the “Ford Explorer.”
2018-02-20 22:18:35+00:00,JoeToplyn,"Amazon CEO Jeff Bezos is building a 500-foot-tall cuckoo clock in a mountain in Texas. Asked when the cuckoo comes out, Bezos replied, “I’m standing right here.”"
2018-02-19 22:36:55+00:00,JoeToplyn,"It’s Presidents Day 2018, a federal holiday. So here’s what’s closed: post offices, banks, and Harvey Weinstein’s bathrobe."
2018-02-10 23:05:23+00:00,JoeToplyn,A new president was just elected for U.S. Soccer. It was weird. Apparently he got no votes for over an hour then he got one vote.
2018-02-10 00:17:12+00:00,JoeToplyn,"Tonight, the opening ceremony of the Winter Olympics. Not to be outdone, Harvey Weinstein staged an opening ceremony for his bathrobe."
2018-02-08 23:03:16+00:00,JoeToplyn,A New Jersey police officer lost her job because she previously worked as a dominatrix. Apparently she thought the right to remain silent involved a ball gag.
2018-02-08 23:02:47+00:00,JoeToplyn,"A New Jersey police officer lost her job because she previously worked as a dominatrix. On the plus side, they let her keep the handcuffs."
2018-02-07 23:08:39+00:00,JoeToplyn,Now some yoga classes are combining yoga with marijuana smoking. One popular pose is the Downward Snacking Dog.
2018-02-07 01:00:47+00:00,JoeToplyn,"A South Carolina man destroyed a toilet and flooded a strip club. The good news is, they called for a plumber and thirty-seven showed up."
2018-02-05 23:01:19+00:00,JoeToplyn,Today the Dow posted its worst one-day point drop in history. NBC News said the Dow dropped faster than Matt Lauer’s boxer shorts.
2018-02-02 23:26:38+00:00,JoeToplyn,New research says that all that pecking may give woodpeckers brain damage. Which explains why Woody Woodpecker was never an NFL mascot.
2018-02-01 23:25:39+00:00,JoeToplyn,"Tomorrow is Groundhog Day. To celebrate, Harvey Weinstein is inviting women to watch what emerges from his bathrobe."
2018-02-01 00:47:29+00:00,JoeToplyn,"The Super Bowl will have really tight security. Like during the halftime show, 40 officers will surround Justin Timberlake to prevent a reunion of NSYNC."
2018-01-27 22:10:42+00:00,JoeToplyn,Steven Spielberg is making a fifth “Indiana Jones” movie with Harrison Ford. It’s about a legendary ancient relic searching for another legendary ancient relic.
2018-01-26 23:01:45+00:00,JoeToplyn,Today USA Gymnastics said its entire board of directors will resign. The directors said they would leave doing an aerial walkover forward with a full twist.
2018-01-26 02:46:10+00:00,JoeToplyn,"In California, a former Disney star was arrested in a string of armed robberies. Terrible. His victims said he took all their money, like Disneyland."
2018-01-24 20:45:26+00:00,JoeToplyn,"Today a judge sentenced that sex abuser gymnastics doctor to up to 175 yrs. in prison. The other judges gave him 172 yrs., 178 yrs., and only 106 yrs...the Russian judge."
2018-01-23 15:46:13+00:00,JoeToplyn,"This just in: 13 Oscar nominations for “The Shape of Water.” To mark the occasion, Harvey Weinstein is inviting women to meet his lizard monster."
2018-01-22 23:24:04+00:00,JoeToplyn,"Tonight in Philadelphia, Bill Cosby is performing a surprise comedy concert. He says his ticket policy for female fans will be first come, first unconscious."
2018-01-21 01:40:45+00:00,JoeToplyn,A new proposal says driving into Manhattan could cost a motorist $11.52. It’s being supported by the National Council for Exact Change.
2018-01-20 00:49:18+00:00,JoeToplyn,Arizona officials guaranteed that even if there’s a government shutdown the Grand Canyon will not close. Harvey Weinstein guaranteed the same about his bathrobe.
2018-01-18 22:35:06+00:00,JoeToplyn,San Francisco police recovered two stolen costumes belonging to an Olympic figure skater. They knew they were getting close when their bloodhound inhaled a sequin.
2018-01-17 23:21:33+00:00,JoeToplyn,"A new report says that last year Americans received 30 billion robocalls. To stop robocalls, please keep reading and you’ll be connected to the next available operator."
2018-01-16 23:07:11+00:00,JoeToplyn,Some Californians want to create a new state called New California. Apparently the first step would be to smooth out the San Andreas Fault with Botox.
2018-01-16 00:34:13+00:00,JoeToplyn,The worker who sent that false missile alert in Hawaii has been reassigned. Apparently he’ll go back to his old job announcing winners at the Academy Awards.
2018-01-13 23:38:00+00:00,JoeToplyn,A former U.S. Postal Service worker pleaded guilty to burning mail for months. Prison experts say he’ll get a Forever Sentence.
2018-01-12 23:05:17+00:00,JoeToplyn,"Today, for the first time, Saudi women were allowed into a stadium to watch soccer. They were so excited that for three minutes they stayed awake."
2018-01-12 01:57:28+00:00,JoeToplyn,"Kohler just introduced a smart toilet powered by Alexa. It’s so smart, it knows exactly when to order more canned corn."
2018-01-11 00:11:26+00:00,JoeToplyn,Today the American Kennel Club added to its official roster two more breeds of dog. So congratulations to Kevin Spacey and Harvey Weinstein.
2018-01-09 23:27:39+00:00,JoeToplyn,North Korean figure skaters might compete at the Olympics in South Korea. They don’t care about winning. They just want to eat the roses people throw on the ice.
2018-01-09 01:15:47+00:00,JoeToplyn,"According to the CDC, we’re going through a brutal flu season. It’s so bad, Jeff Sessions just legalized recreational Tamiflu."
2018-01-06 23:12:31+00:00,JoeToplyn,"This weekend, frigid cold weather is gripping the East Coast. But President Trump is keeping warm. He’s burning piles of Michael Wolff’s book."
2018-01-05 23:05:08+00:00,JoeToplyn,"Nissan unveiled a way for drivers to control a car using their brain waves. So if you’re a member of Congress, you’ll be taking the Metro."
2018-01-04 22:50:00+00:00,JoeToplyn,"It's so cold in Florida that iguanas are falling from trees. Which explains why, during hurricanes, Floridians say, “It’s raining cats and iguanas.”"
2018-01-03 00:49:52+00:00,JoeToplyn,Two executives were suspended by Vice Media after a report about sexual misconduct. This was right after the men were promoted for inventing two new vices.
2018-01-01 21:13:23+00:00,JoeToplyn,A lot of people celebrated New Year’s Eve with a party. Even Harvey Weinstein invited women to watch the ball drop in his bathrobe.
2017-12-21 23:05:44+00:00,JoeToplyn,"Stepping down as CEO, the founder of the Papa John’s pizza chain. Experts predict it could cause a Domino’s Effect."
2017-12-21 01:25:11+00:00,JoeToplyn,"This is one of the busiest weeks of the year for air travel. On the plus side, Matt Lauer offered to help the TSA give pat-downs."
2017-12-20 00:21:36+00:00,JoeToplyn,"A baby was born from an embryo that had been frozen for 24 years. The baby was named after her longtime neighbors, Ben &amp; Jerry."
2017-12-19 00:02:24+00:00,JoeToplyn,Race car drivers Danica Patrick and Ricky Stenhouse Jr. are ending their relationship. You know what they say: Even Formula One isn’t Love Potion No. 9.
2017-12-16 19:57:18+00:00,JoeToplyn,President Trump calls the new Republican tax plan a great gift to the middle class. But his critics call it a great gift to their middle finger.
2017-12-16 00:58:45+00:00,JoeToplyn,"Now in theaters, the new “Star Wars” movie. To celebrate, Harvey Weinstein found a potted plant and gave himself a Hand Solo."
2017-12-13 23:05:15+00:00,JoeToplyn,Today the Northeast U.S. was hit with the coldest air of the season. It was so cold that Harvey Weinstein actually closed his bathrobe halfway.
2017-12-12 23:19:40+00:00,JoeToplyn,"Using special ocean seismometers, scientists have recorded the Earth humming. The weird part is, the Earth didn’t even realize it was doing it."
2017-12-12 03:23:54+00:00,JoeToplyn,Celebrity chef Mario Batali was accused of inappropriate touching. He warned the media to take the accusations with a grain of salt and a pinch of paprika.
2017-12-08 22:40:36+00:00,JoeToplyn,South Korea is having a problem with counterfeit Winter Olympics products. But it’s okay because the Russians are secretly replacing the bad products with good products.
2017-12-07 01:58:28+00:00,JoeToplyn,Today Pfizer announced it will begin selling a generic version of Viagra for half the price. Finally some good news for the unemployed Charlie Rose.
2017-12-06 01:04:11+00:00,JoeToplyn,A company is now making a super-sized mattress that’s 12 feet wide. Apparently Harvey Weinstein wants one for casting crowd scenes.
2017-12-04 21:50:31+00:00,JoeToplyn,"Accused of sexual abuse, conductor James Levine was suspended from the Metropolitan Opera. But you know the saying: It ain’t over till the fat lady is deposed."
2017-12-01 16:09:36+00:00,JoeToplyn,"The latest prominent man accused of sexual misconduct is playwright Israel Horovitz. It’s terrible. He even had a sign on his fly reading, “Standing Room Only.”"
2017-12-01 00:44:58+00:00,JoeToplyn,Today the East Coast was rocked by a 4.1 magnitude earthquake. The ground shook so hard that Matt Lauer accidentally groped himself.
2017-11-29 23:17:05+00:00,JoeToplyn,Today Russia unveiled the uniforms for its athletes at the winter Olympics. Admirers described the Russian uniforms as “dope.”
2017-11-29 00:31:46+00:00,JoeToplyn,President Trump is working on a plan to bail out failing coal plants. He says Santa’s going to need all that coal to put in Democrats’ stockings.
2017-11-27 23:21:08+00:00,JoeToplyn,"Today is Cyber Monday. Over 200 million people are expected to go online, and that’s just the Russian hackers."
2017-11-25 21:29:16+00:00,JoeToplyn,Today is Small Business Saturday. So Harvey Weinstein is keeping his bathrobe open 24 hours and gift-wrapping his package.
2017-11-24 18:51:23+00:00,JoeToplyn,Everybody have a good Thanksgiving? Harvey Weinstein ate so much he had to loosen his belt and take off his pants and underwear.
2017-11-22 20:26:41+00:00,JoeToplyn,A new poll shows 1 in 3 Americans dreads political talk over Thanksgiving. They also dread Charlie Rose asking them if they want his special gravy.
2017-11-21 23:07:41+00:00,JoeToplyn,Today in Philadelphia a neurologist pleaded guilty to charges that he groped patients. A neurologist! What a nerve!
2017-11-21 00:05:36+00:00,JoeToplyn,"In New York, 33 people were injured in explosions at a cosmetics factory. The victims were treated at the scene for extreme makeover."
2017-11-18 20:55:35+00:00,JoeToplyn,Today a Japanese tug boat drifted into a U.S. Navy destroyer. The Navy is outraged but the tug boat claims the touching was consensual.
2017-11-17 19:42:22+00:00,JoeToplyn,A consultant identified a fire risk caused by a huge buildup of human hair in Washington D.C. Metro tunnels. Officials are shocked: Trump takes the Metro?
2017-11-16 20:58:49+00:00,JoeToplyn,"Today in Texas, an 85-yard car wash was named the world’s longest. Officials say it applies more hot wax than 4 out of 5 Kardashians."
2017-11-15 20:11:15+00:00,JoeToplyn,"Today the Senate votes on President Trump’s nominee to head the Mine Safety and Health Administration. “I want that job. I love miners,” said Roy Moore."
2017-11-14 19:49:32+00:00,JoeToplyn,"A consumer safety group just unveiled its list of worst toys. At the top of the list is a doll from Mattel: Barbie’s boyfriend, Ken Jong-un."
2017-11-13 21:25:52+00:00,JoeToplyn,Country music star Carrie Underwood is recovering from a broken wrist. Audience members say she was doing her impression of Louis C.K.
2017-11-12 00:31:19+00:00,JoeToplyn,Today the Rockefeller Center Christmas tree arrived in NYC. Unfortunately Harvey Weinstein invited a woman to watch him decorate it.
2017-11-11 01:02:06+00:00,JoeToplyn,Toy maker Hasbro recently offered to buy its rival Mattel. But the deal fell apart when Barbie was asked to give a massage to Mr. Potato Head.
2017-11-09 23:19:20+00:00,JoeToplyn,Former Democratic Party boss Donna Brazile described Hillary’s presidential campaign with the word “cult.” But Trump said she mispronounced the “L.”
2017-11-09 00:12:30+00:00,JoeToplyn,Now there’s an online Trump Store for Trump merchandise. They have a special deal: Every item sold comes with a free conflict of interest.
2017-11-07 22:31:46+00:00,JoeToplyn,Twitter announced that it’s doubling the character limit for most users' tweets. They did it so every tweet can be in both English and Russian.
2017-11-07 01:51:50+00:00,JoeToplyn,"Major Hollywood talent agencies are being hit with allegations of sexual harassment.Terrible.If you can’t trust an agent, who can you trust?"
2017-11-04 21:22:11+00:00,JoeToplyn,A Minnesota woman was knocked out when her washing machine exploded. She told paramedics her head was spinning and she was very agitated.
2017-11-03 21:35:15+00:00,JoeToplyn,"When the discovery of a hidden chamber in the Great Pyramid of Giza was announced,Egyptian officials disapproved. They actually tut-tutted."
2017-11-03 00:01:39+00:00,JoeToplyn,"Now in theaters, the movie “LBJ.” It’s the story of what Harvey Weinstein demanded from Latina actresses."
2017-11-01 22:07:06+00:00,JoeToplyn,Netflix is planning a spinoff of “House of Cards.”Apparently the new name of Kevin Spacey’s character Frank Underwood will be Yank Underwear
2017-10-31 23:55:02+00:00,JoeToplyn,"It’s Halloween. To celebrate,President Trump invited kids to the White House for his new Halloween tradition: the Robert Mueller Witch Hunt."
2017-10-30 22:21:15+00:00,JoeToplyn,A Wisconsin parent found a packet of meth in her child's trick-or-treat candy. So it’s true: Halloween treats really can rot your teeth.
2017-10-28 23:24:58+00:00,JoeToplyn,"To test those U.S.-Mexico border wall prototypes: On one side put an actress, and on the other, Harvey Weinstein with a ladder."
2017-10-27 23:45:20+00:00,JoeToplyn,"Amazon CEO Jeff Bezos is now the world’s richest person. He’s so rich, he’s giving Halloween trick-or-treaters Mars candy bars made on Mars."
2017-10-26 22:19:44+00:00,JoeToplyn,"This Saturday is National Prescription Drug Take Back Day. Any drugs you got that you don’t want, you can give back to Bill Cosby."
2017-10-25 23:50:53+00:00,JoeToplyn,Officials are trying to figure out what caused some sonic booms today in New Jersey.Their leading theory is Chris Christie’s two-bean chili.
2017-10-23 21:23:42+00:00,JoeToplyn,Fidelity Inv is dealing with allegations of sexual harassment. Apparently male brokers were exposing what they called their “Goldman Sachs.”
2017-10-21 22:58:22+00:00,JoeToplyn,A judge tossed out the $417MM jury award in a lawsuit involving Johnson’s Baby Powder. He explained that the award rubbed him the wrong way.
2017-10-20 22:36:28+00:00,JoeToplyn,A California mother of two was arrested for allegedly selling drugs to teenagers. Police called her a MILF: A Mom I’d Like to Fingerprint.
2017-10-19 21:51:23+00:00,JoeToplyn,The Ohio Senate president says all state senators must receive sexual harassment training. Why? Aren’t senators already great at that?
2017-10-18 22:26:12+00:00,JoeToplyn,"A hotel in Times Square is selling a special bagel for $1,000. Harvey Weinstein can’t decide whether to eat it or have sex with it."
2017-10-18 02:24:10+00:00,JoeToplyn,"Today Harvey Weinstein resigned from the board of the Weinstein Company. Man, it’s going to be tough to fill his bathrobe."
2017-10-14 22:51:32+00:00,JoeToplyn,Today Harvey Weinstein was expelled from the Motion Picture Academy. Apparently he lost at rock-paper-scissors against Bill Cosby.
2017-10-13 22:06:28+00:00,JoeToplyn,"Today Facebook said it will let you order food. Even better, you won’t gain weight because all the food will be fake."
2017-10-12 22:07:00+00:00,JoeToplyn,Now even the NYPD is investigating Harvey Weinstein. Allegedly he offered to show the Statue of Liberty his “huddled masses.”
2017-10-11 23:29:56+00:00,JoeToplyn,"Today the MacArthur Foundation handed out 24 “genius grants.” If you think that’s three dozen genius grants, you didn’t win one."
2017-10-11 00:01:36+00:00,JoeToplyn,People are starting to think about their Halloween costumes. Experts say the scariest costume this year is Harvey Weinstein in a bathrobe.
2017-10-09 21:17:11+00:00,JoeToplyn,"It’s Columbus Day 2017. To celebrate, Harvey Weinstein hit on actresses named Nina, Pinta, and Santa Maria."
2017-10-08 02:50:18+00:00,JoeToplyn,"People are scared, fleeing for their safety. Not from Hurricane Nate...from a breakfast meeting with Harvey Weinstein."
2017-10-06 21:10:12+00:00,JoeToplyn,"The U.S. lost 33,000 jobs in September. The good news is that Harvey Weinstein wants to hire a masseuse."
2017-10-06 03:26:25+00:00,JoeToplyn,"In Texas, a man is trying to sell his museum of hand-decorated toilet seats. No word on what the seats are decorated with."
2017-10-05 02:49:03+00:00,JoeToplyn,"Archaeologists may have found grave of St. Nicholas, the inspiration for Santa Claus.Apparently they noticed a coffin that was gift-wrapped."
2017-10-03 15:03:15+00:00,JoeToplyn,"The Nobel Physics Prize was awarded for discoveries in gravitational waves, first detected in an unretouched photo of Kim Kardashian’s ass."
2017-10-02 14:27:57+00:00,JoeToplyn,"Three Americans won the Nobel Prize for Medicine. Unfortunately, when Trump heard it was for Medicine, he promised to repeal and replace it."
2017-09-30 18:13:53+00:00,JoeToplyn,O.J. Simpson said that after he’s released from prison he wants to buy the latest iPhone. Apple immediately put Siri in protective custody.
2017-09-29 22:18:08+00:00,JoeToplyn,LG says its new smartphone keeps away mosquitoes. That means you’ll only have bloodsuckers on the phone if you call the IRS.
2017-09-28 22:30:33+00:00,JoeToplyn,"Three Trump admin. officials are under scrutiny for their travel. Government planes, private jets...they even bribed the Travelocity gnome."
2017-09-27 21:24:59+00:00,JoeToplyn,"Next week O.J. Simpson could be released from a prison near Las Vegas. Then he says he’ll check into the Mirage...you know, the real killer."
2017-09-26 22:03:27+00:00,JoeToplyn,Vacuum cleaner inventor James Dyson plans to introduce an electric car. He says it’ll comfortably seat five bushels of pet hair.
2017-09-25 23:47:13+00:00,JoeToplyn,A Las Vegas woman deliberately drove onto the sidewalk and struck a pedestrian. Apparently a blackjack dealer got tired of hearing “hit me.”
2017-09-23 22:02:30+00:00,JoeToplyn,"In Vermont, a teacher was fired for leading third graders in the Nazi salute. Then at recess she made them play Duck Duck Goose-step."
2017-09-22 21:51:51+00:00,JoeToplyn,Today some children worked in the White House Garden with Melania Trump. She showed them how to aerate the soil with her stiletto heels.
2017-09-21 22:18:59+00:00,JoeToplyn,Trix cereal is going back to using artificial colors and flavors...and also to their old slogan: “Silly rabbit...Red Dye #40 is for kids.”
2017-09-20 22:25:14+00:00,JoeToplyn,"Hillary's new book about the election has sold more than 300,000 copies.To put that in perspective, that’s one copy for everyone she blames."
2017-09-20 02:06:28+00:00,JoeToplyn,"In an interview,Kim Kardashian said she won’t be posing nude forever.She said she’ll stop when Photoshop cries, “I can’t take this anymore.”"
2017-09-18 22:04:08+00:00,JoeToplyn,Disneyland is now selling mini corn-dog nachos. So apparently their slogan “The Happiest Place on Earth” doesn’t apply to your rectum.
2017-09-16 23:45:31+00:00,JoeToplyn,"Another storm has formed in the Atlantic, Tropical Storm Lee. Meteorologists report that Lee is already generating hurricane-force outrage."
2017-09-15 22:25:53+00:00,JoeToplyn,VP Mike Pence's pet rabbit has a book deal. Should be quite a book. Apparently the rabbit is having more White House sex than Bill Clinton.
2017-09-14 22:25:24+00:00,JoeToplyn,An Iowa bride replaced her wedding bouquets with rescue puppies.But the ceremony was very traditional.The best man held the Pooper Scoopers.
2017-09-13 22:40:15+00:00,JoeToplyn,The New York City Pizza Festival is being investigated as a possible scam. Authorities promise to deliver a verdict in 30 minutes or less.
2017-09-13 00:17:55+00:00,JoeToplyn,Among this year’s finalists vying for a place in the National Toy Hall of Fame: the Magic 8 Ball. But its chances are hazy. Ask again later.
2017-09-12 01:02:33+00:00,JoeToplyn,"For the first time, the U.S. national debt reached $20 trillion. And Pres. Trump is like, “Finally, something I’m an expert in: bankruptcy.”"
2017-09-08 22:34:09+00:00,JoeToplyn,Tomorrow experts are predicting another ICBM out of North Korea. ICBM is what Kim Jong-un says when somebody leaves the toilet seat up.
2017-09-07 21:42:52+00:00,JoeToplyn,"Drug company Eli Lilly is cutting 3,500 jobs. The good news is that means they’ll sell a lot more antidepressants."
2017-09-06 20:50:45+00:00,JoeToplyn,"For Oktoberfest, Adidas is releasing sneakers that repel beer and vomit. And they’re changing their slogan to “Just spew it.”"
2017-09-05 21:41:33+00:00,JoeToplyn,"In a new study, researchers said that humans are still evolving. Then they watched the news and were like, “Better add a D to that.”"
2017-09-04 21:10:58+00:00,JoeToplyn,"It’s Labor Day. A lot of cookouts are going on. Not to be left out, Kim Jong-un whipped up a batch of his famous thermonuclear chili."
2017-09-02 20:45:02+00:00,JoeToplyn,"Labor Day Weekend, time for mattress sales. New this year: the Trump mattress. It makes you uncomfortable and doesn’t have a lot of support."
2017-09-01 21:56:08+00:00,JoeToplyn,"A Mich. man claims that somebody stole his $7,000 Lego collection. Detectives are putting the pieces together and the DA is building a case."
2017-08-31 23:35:32+00:00,JoeToplyn,"To help relieve the pain and anxiety of their patients,some ambulance crews are now stocking laughing gas. Also onboard: the Whoopee Bedpan."
2017-08-30 21:15:15+00:00,JoeToplyn,1000s of nude cyclists are going to Philadelphia for the annual Philly Naked Bike Ride.It’s 4 miles long but the guys will all claim it’s 8.
2017-08-29 23:19:48+00:00,JoeToplyn,Health groups are demanding an R rating for movies that show smoking. Tobacco company execs said the shocking news took their breath away.
2017-08-28 23:41:11+00:00,JoeToplyn,Fragrance retailer Perfumania filed for Chapter 11 bankruptcy. Apparently they loved that little sample bottle of Chapter 1 bankruptcy.
2017-08-28 23:21:23+00:00,JoeToplyn,Fragrance retailer Perfumania has filed for bankruptcy. That stinks.
2017-08-26 19:25:10+00:00,JoeToplyn,U.S. senators are calling on the FDA to ban the sale of menthol cigarettes. Kool.
2017-08-25 21:17:43+00:00,JoeToplyn,Doctors say MMA champ Conor McGregor could get seriously hurt fighting Floyd Mayweather. So let’s hope MMA stands for Mixed Medical Arts.
2017-08-23 22:10:44+00:00,JoeToplyn,"To promote Marine Week in Detroit, model Kate Upton worked out with the U.S. Marines. The winner of the push-up contest? Her bra."
2017-08-21 21:17:53+00:00,JoeToplyn,"In Washington D.C., three corpse flowers are blooming. They’re so smelly, a statue of Robert E. Lee galloped away all by itself."
2017-08-19 22:37:50+00:00,JoeToplyn,"Experts predict eclipse will cause traffic jams. So if u want to drive to a dark place with no people,try a theater showing “The Nut Job 2.”"
2017-08-18 21:34:17+00:00,JoeToplyn,"Krispy Kreme is selling an eclipse-themed doughnut. They say if you eat a dozen, you can block more of the sun with your fatter ass."
2017-08-16 22:21:29+00:00,JoeToplyn,"At a Florida school, a woman was caught snorting cocaine in the parent pick-up line. Apparently one line wasn’t enough."
2017-08-15 04:01:19+00:00,JoeToplyn,"On the set of “MI6,” Tom Cruise was apparently hurt jumping onto a roof when he fell short. But isn’t that how he does everything?"
2017-08-13 00:53:52+00:00,JoeToplyn,Lots of renovations &amp; repairs are going on at the White House.And this is weird. Pres. Trump heard about a leaking pipe and had it arrested.
2017-08-11 03:28:06+00:00,JoeToplyn,Up to 25 IHOP restaurants are closing. Sad. What happened was all of the international pancakes were deported.
2017-08-10 02:35:32+00:00,JoeToplyn,The Islamic Revolutionary Guard in Iran arrested 64 youngsters at a swimming pool party. They also put out a fatwa on Marco Polo.
2017-08-09 02:23:26+00:00,JoeToplyn,MA police pulled over a car that was carrying too many balloons. But the driver managed to speed away by deflating all the balloons at once.
2017-08-08 01:47:55+00:00,JoeToplyn,"In NYC’s Times Square, all those topless painted ladies are having a feud. It’s about whether to change the K on the TKTS Booth to an I."
2017-08-03 19:28:44+00:00,JoeToplyn,"Some controversy yesterday about that poem on the Statue of Liberty: Trump called the press corps “you tired, you poor, you huddled asses."""
2017-08-02 22:33:10+00:00,JoeToplyn,State Dept said by Sept. 1 all Americans should leave N Korea.Officials spoke slowly cuz they were talking to Americans who went to N Korea.
2017-08-01 22:22:21+00:00,JoeToplyn,Analysts say N. Korea’s ICBMs may have problems re-entering the atmosphere. That’s why Kim Jong-un is having the same problem with his wife.
2017-07-31 21:51:55+00:00,JoeToplyn,A study says that aardvarks in Africa aren’t getting enough food. It’s a problem. Apparently many African aardvarks have lost half their As.
2017-07-29 22:12:06+00:00,JoeToplyn,"In NYC, police are looking for a man who hit a store worker with a milk crate. Witnesses say he really creamed him."
2017-07-28 21:10:28+00:00,JoeToplyn,"After prison, O.J. Simpson won’t be invited to any official functions at his alma mater,USC. They say they’re afraid he might kill the mood."
2017-07-27 23:27:54+00:00,JoeToplyn,"A Canadian farm is offering classes where you can dance with alpacas.The fun part is, if you dance really hard you can be an alpaca sweater."
2017-07-26 23:45:16+00:00,JoeToplyn,Police in Maine arrested a drunk man wearing a clown mask and wielding a machete. He was accused of editing the new “Transformers” movie.
2017-07-25 22:09:52+00:00,JoeToplyn,The next Bond movie is coming in 2019 but it’s unclear who will play Bond. Trump says he’d be perfect because his approval rating is 007.
2017-07-24 21:41:46+00:00,JoeToplyn,"Old Ironsides,the USS Constitution,returned to the water after repairs.Trump was so excited he asked“Repair the Constitution?I can do that?”"
2017-07-22 20:11:39+00:00,JoeToplyn,A 10-year-old Florida boy was arrested 4 times in 6 weeks for car theft.He explained that in Florida that earns you a Cub Scout merit badge.
